year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,hour_sin,hour_cos,month_sin,month_cos,O3_target,NO2_target
2024.0,5.0,2.0,6.0,12.01,78.91,27.4,9.97,-0.03,-0.73,-1.46,,,,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,44.358337,20.877771
2024.0,5.0,2.0,7.0,11.24,81.09,25.15,10.01,-0.25,-0.47,-1.43,,,,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,46.001373,21.281387
2024.0,5.0,2.0,8.0,10.47,83.28,25.96,10.06,-0.47,-0.21,-1.4,,,,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,46.001373,21.281387
2024.0,5.0,2.0,9.0,9.7,85.46,25.43,10.1,-0.7,0.05,-1.37,0.64,2.78,0.23,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,46.001373,21.281387
2024.0,5.0,2.0,10.0,19.47,73.34,26.6,9.94,-0.34,-0.64,-1.15,,,,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,46.001373,21.21524
2024.0,5.0,2.0,11.0,29.25,61.22,27.56,9.78,0.01,-1.32,-0.92,,,,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,45.661983,20.10038
2024.0,5.0,2.0,12.0,39.02,49.09,26.69,9.62,0.36,-2.0,-0.69,,,,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,44.762882,20.372173
2024.0,5.0,2.0,13.0,26.05,58.93,28.01,9.6,0.71,-1.32,-0.74,,,,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,39.989628,23.543587
2024.0,5.0,2.0,14.0,13.08,68.77,28.88,9.57,1.05,-0.64,-0.79,,,,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,33.418774,29.291306
2024.0,5.0,2.0,15.0,0.12,78.61,27.65,9.55,1.4,0.05,-0.83,,,,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,30.105759,30.152405
2024.0,5.0,2.0,16.0,7.91,74.29,26.31,9.24,0.17,-0.06,-1.01,,,,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,24.642277,30.152405
2024.0,5.0,2.0,17.0,15.71,69.96,27.56,8.92,-1.05,-0.16,-1.19,,,,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,24.693483,29.819605
2024.0,5.0,2.0,18.0,23.5,65.64,26.42,8.61,-2.28,-0.26,-1.37,,,,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,24.693483,28.862139
2024.0,5.0,2.0,19.0,15.68,75.66,26.79,9.52,-1.92,0.1,-1.65,,,,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,24.693483,27.686066
2024.0,5.0,2.0,20.0,7.85,85.67,26.61,10.44,-1.57,0.46,-1.93,,,,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,24.693483,27.636126
2024.0,5.0,2.0,21.0,0.02,95.69,25.9,11.36,-1.22,0.82,-2.2,,,,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,31.339785,29.299444
2024.0,5.0,2.0,22.0,0.55,91.53,25.83,11.09,-1.29,0.44,-1.67,,,,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,30.234564,28.293207
2024.0,5.0,2.0,23.0,1.07,87.37,26.47,10.83,-1.35,0.06,-1.13,,,,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,30.234564,26.078465
2024.0,6.0,17.0,0.0,51.87,19.55,27.53,8.19,0.24,-1.78,-1.27,,,,0.0,1.0,1.2246467991473532e-16,-1.0,28.287199,27.933329
2024.0,6.0,17.0,1.0,50.82,18.78,27.81,7.99,0.26,-1.93,-1.64,,,,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,25.996609,27.785833
2024.0,6.0,17.0,2.0,49.77,18.02,27.01,7.8,0.28,-2.08,-2.02,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,25.996609,28.6007
2024.0,6.0,17.0,3.0,48.72,17.25,27.07,7.6,0.3,-2.23,-2.39,,,,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,27.998556,28.6007
2024.0,6.0,17.0,4.0,57.9,14.63,26.56,7.52,-0.56,-1.94,-1.71,,,,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,32.796593,27.72613
2024.0,6.0,17.0,5.0,67.08,12.01,26.85,7.43,-1.42,-1.64,-1.02,,,,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,40.862045,25.9046
2024.0,6.0,17.0,6.0,76.26,9.38,27.94,7.35,-2.28,-1.34,-0.33,,,,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,36.94122,20.195778
2024.0,6.0,17.0,7.0,68.94,10.9,28.03,7.18,-0.84,-1.78,-0.71,,,,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,51.599945,20.359562
2024.0,6.0,17.0,8.0,61.61,12.42,27.81,7.01,0.59,-2.23,-1.1,0.48,0.88,0.54,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,51.599945,24.392464
2024.0,6.0,17.0,9.0,54.29,13.94,27.38,6.84,2.02,-2.67,-1.48,,,,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,51.599945,24.644602
2024.0,6.0,17.0,10.0,42.94,22.61,27.45,6.34,2.01,-2.15,-0.93,,,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,51.599945,20.930128
2024.0,6.0,17.0,11.0,31.59,31.29,27.96,5.85,1.99,-1.62,-0.38,,,,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,43.49112,19.625067
2024.0,6.0,17.0,12.0,20.24,39.96,27.97,5.36,1.97,-1.1,0.16,,,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,37.12403,19.218056
2024.0,6.0,17.0,13.0,20.87,42.53,26.99,5.73,2.02,-1.09,-0.12,,,,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,39.663055,22.428535
2024.0,6.0,17.0,14.0,21.49,45.09,26.29,6.11,2.07,-1.08,-0.4,,,,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,33.418774,27.056387
2024.0,6.0,17.0,15.0,22.11,47.66,26.31,6.48,2.12,-1.08,-0.69,,,,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,27.070538,31.188437
2024.0,6.0,17.0,16.0,22.71,48.56,26.68,6.37,2.16,-1.02,-0.83,,,,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,27.070538,31.188437
2024.0,6.0,17.0,17.0,23.32,49.45,27.41,6.25,2.2,-0.96,-0.97,,,,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,27.148136,31.188437
2024.0,6.0,17.0,18.0,23.93,50.35,26.9,6.14,2.24,-0.91,-1.1,,,,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,27.333614,29.7198
2024.0,6.0,17.0,19.0,21.5,50.08,27.67,6.4,2.12,-0.91,-1.11,,,,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,27.333614,28.30372
2024.0,6.0,17.0,20.0,19.07,49.81,27.56,6.67,2.0,-0.91,-1.11,,,,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,27.333614,26.107002
2024.0,6.0,17.0,21.0,16.65,49.54,26.35,6.94,1.87,-0.92,-1.11,,,,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,27.333614,26.107002
2024.0,6.0,17.0,22.0,14.63,49.43,28.29,7.17,1.39,-1.35,-0.76,,,,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,27.070538,24.194992
2024.0,6.0,17.0,23.0,12.61,49.32,25.07,7.4,0.9,-1.79,-0.41,,,,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,27.070538,21.603704
2019.0,12.0,30.0,0.0,51.4,32.51,28.06,7.02,-2.17,0.04,1.6,,,,0.0,1.0,-2.4492935982947064e-16,1.0,20.370737,38.866547
2019.0,12.0,30.0,1.0,47.8,32.31,28.02,7.85,-1.19,-0.38,1.71,,,,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,20.470541,38.866547
2019.0,12.0,30.0,2.0,44.2,32.12,26.55,8.69,-0.2,-0.81,1.82,,,,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,20.470541,39.84833
2019.0,12.0,30.0,3.0,40.6,31.92,26.21,9.52,0.79,-1.23,1.93,,,,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,20.470541,40.221558
2019.0,12.0,30.0,4.0,27.06,56.13,27.06,9.37,-0.15,-0.11,2.12,,,,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,21.735268,39.19666
2019.0,12.0,30.0,5.0,13.53,80.33,27.04,9.22,-1.08,1.01,2.31,,,,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,24.081953,37.663895
2019.0,12.0,30.0,6.0,0.0,104.53,26.65,9.07,-2.02,2.14,2.5,,,,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,27.875475,36.477993
2019.0,12.0,30.0,7.0,17.31,89.48,28.23,9.29,-1.75,1.29,1.64,1.57,2.15,0.73,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,27.875475,33.477
2019.0,12.0,30.0,8.0,34.62,74.43,30.39,9.5,-1.48,0.43,0.78,,,,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,30.192863,33.049843
2019.0,12.0,30.0,9.0,51.93,59.39,30.09,9.71,-1.21,-0.42,-0.08,,,,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,30.192863,36.107704
2019.0,12.0,30.0,10.0,34.98,76.27,29.54,10.29,-1.65,-0.52,0.43,,,,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,30.192863,34.68094
2019.0,12.0,30.0,11.0,18.03,93.16,28.01,10.87,-2.09,-0.63,0.95,,,,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,27.875475,33.049843
2019.0,12.0,30.0,12.0,1.08,110.05,27.9,11.45,-2.53,-0.73,1.47,,,,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,27.875475,47.528996
2019.0,12.0,30.0,13.0,11.93,92.86,29.74,10.95,-1.75,-1.27,1.67,,,,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,18.907768,48.711987
2019.0,12.0,30.0,14.0,22.77,75.67,30.8,10.44,-0.97,-1.81,1.87,,,,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,18.907768,51.17558
2019.0,12.0,30.0,15.0,33.62,58.49,31.79,9.93,-0.18,-2.35,2.07,,,,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,18.907768,52.703873
2019.0,12.0,30.0,16.0,54.4,45.7,33.02,11.02,-0.65,-1.96,1.81,,,,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,20.075394,50.69491
2019.0,12.0,30.0,17.0,75.19,32.91,33.91,12.11,-1.12,-1.57,1.55,,,,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,20.370737,48.42072
2019.0,12.0,30.0,18.0,95.97,20.12,33.18,13.2,-1.59,-1.18,1.29,,,,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,20.370737,48.09568
2019.0,12.0,30.0,19.0,90.45,19.45,30.37,13.18,-1.92,-0.69,1.2,,,,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,20.370737,44.09961
2019.0,12.0,30.0,20.0,84.92,18.78,30.79,13.16,-2.25,-0.19,1.11,,,,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,20.370737,40.440197
2019.0,12.0,30.0,21.0,79.4,18.11,31.15,13.14,-2.58,0.3,1.02,,,,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,20.370737,37.844772
2019.0,12.0,30.0,22.0,74.26,17.7,31.95,13.29,-3.26,0.27,1.07,,,,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,20.370737,37.844772
2019.0,12.0,30.0,23.0,69.13,17.28,32.72,13.44,-3.94,0.23,1.12,,,,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,20.370737,35.85581
2021.0,6.0,3.0,0.0,202.77,47.3,32.01,12.94,0.17,-0.91,-2.12,,,,0.0,1.0,1.2246467991473532e-16,-1.0,27.333614,25.558535
2021.0,6.0,3.0,1.0,205.99,39.33,31.45,13.05,0.78,-1.28,-1.88,,,,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,28.584803,25.214302
2021.0,6.0,3.0,2.0,209.22,31.37,32.35,13.17,1.39,-1.64,-1.64,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,28.584803,24.960312
2021.0,6.0,3.0,3.0,212.44,23.41,31.55,13.29,2.0,-2.01,-1.39,,,,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,30.715292,27.600807
2021.0,6.0,3.0,4.0,201.99,21.02,31.38,13.42,2.34,-2.28,-1.43,,,,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,33.79621,27.541103
2021.0,6.0,3.0,5.0,191.54,18.62,32.49,13.56,2.67,-2.55,-1.46,,,,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,40.862045,26.321812
2021.0,6.0,3.0,6.0,181.08,16.22,33.08,13.7,3.0,-2.82,-1.5,,,,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,55.238625,24.644602
2021.0,6.0,3.0,7.0,184.59,17.18,33.52,13.28,2.63,-2.77,-1.55,,,,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,53.82613,24.644602
2021.0,6.0,3.0,8.0,188.1,18.14,33.54,12.87,2.26,-2.72,-1.6,1.01,3.13,0.32,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,53.82613,24.644602
2021.0,6.0,3.0,9.0,191.61,19.1,33.84,12.45,1.89,-2.67,-1.65,,,,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,53.82613,24.644602
2021.0,6.0,3.0,10.0,168.08,16.54,33.74,10.89,1.55,-2.34,-1.64,,,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,56.88166,24.644602
2021.0,6.0,3.0,11.0,144.56,13.97,33.97,9.34,1.22,-2.02,-1.63,,,,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,56.54227,24.644602
2021.0,6.0,3.0,12.0,121.03,11.4,33.19,7.78,0.88,-1.69,-1.63,,,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,52.25106,24.833652
2021.0,6.0,3.0,13.0,127.4,11.7,34.02,7.88,1.34,-2.22,-1.83,,,,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,62.3704,26.365892
2021.0,6.0,3.0,14.0,133.77,12.0,34.7,7.98,1.79,-2.75,-2.03,,,,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,41.722412,31.485336
2021.0,6.0,3.0,15.0,140.14,12.3,35.53,8.08,2.25,-3.27,-2.23,,,,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,30.956802,36.521854
2021.0,6.0,3.0,16.0,141.44,12.13,35.89,8.22,1.25,-2.84,-2.1,,,,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,30.956802,36.521854
2021.0,6.0,3.0,17.0,142.74,11.97,34.31,8.37,0.26,-2.4,-1.96,,,,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,30.956802,36.521854
2021.0,6.0,3.0,18.0,144.04,11.81,35.04,8.51,-0.74,-1.96,-1.83,,,,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,30.956802,31.949633
2021.0,6.0,3.0,19.0,147.9,12.14,34.55,8.64,-2.11,-1.06,-1.62,,,,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,30.956802,29.738205
2021.0,6.0,3.0,20.0,151.77,12.48,32.99,8.78,-3.47,-0.16,-1.42,,,,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,30.956802,30.557535
2021.0,6.0,3.0,21.0,155.63,12.81,31.54,8.91,-4.84,0.75,-1.21,,,,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,30.956802,30.692953
2021.0,6.0,3.0,22.0,173.28,16.33,33.52,9.11,-3.45,0.39,-1.16,,,,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,30.956802,27.198133
2021.0,6.0,3.0,23.0,190.93,19.86,34.82,9.31,-2.05,0.03,-1.11,,,,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,28.287199,26.61119
2020.0,7.0,18.0,0.0,41.59,73.98,31.81,18.6,0.59,-0.8,2.09,,,,0.0,1.0,-0.4999999999999997,-0.8660254037844388,25.746576,21.742447
2020.0,7.0,18.0,1.0,42.48,68.9,32.25,18.34,1.2,-1.43,1.32,,,,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,24.40004,21.760998
2020.0,7.0,18.0,2.0,43.37,63.82,32.28,18.07,1.81,-2.07,0.55,,,,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,24.40004,21.760998
2020.0,7.0,18.0,3.0,44.26,58.74,31.54,17.81,2.42,-2.71,-0.23,,,,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,26.536787,21.876621
2020.0,7.0,18.0,4.0,45.78,64.1,30.18,17.49,2.57,-2.46,-0.31,,,,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,29.37323,21.625656
2020.0,7.0,18.0,5.0,47.3,69.46,28.15,17.17,2.72,-2.22,-0.39,,,,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,34.486763,20.545025
2020.0,7.0,18.0,6.0,48.82,74.82,30.38,16.86,2.86,-1.98,-0.47,,,,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,39.666847,18.8297
2020.0,7.0,18.0,7.0,50.56,75.95,30.31,16.99,2.9,-1.86,-0.55,,,,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,42.78085,18.8297
2020.0,7.0,18.0,8.0,52.29,77.09,28.95,17.13,2.94,-1.73,-0.62,0.55,,,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,42.78085,18.8297
2020.0,7.0,18.0,9.0,54.02,78.23,28.55,17.27,2.97,-1.61,-0.7,,,,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,45.547268,18.8297
2020.0,7.0,18.0,10.0,48.93,77.51,29.61,17.61,2.96,-1.39,-0.52,,,,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,42.78085,18.8297
2020.0,7.0,18.0,11.0,43.85,76.8,28.02,17.95,2.94,-1.16,-0.34,,,,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,36.33344,18.80156
2020.0,7.0,18.0,12.0,38.76,76.08,30.71,18.29,2.92,-0.94,-0.16,,,,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,36.33344,19.222694
2020.0,7.0,18.0,13.0,37.9,80.48,32.1,18.24,2.83,-0.92,0.38,,,,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,29.71964,21.981968
2020.0,7.0,18.0,14.0,37.04,84.87,32.3,18.2,2.74,-0.9,0.92,,,,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,28.266329,26.819897
2020.0,7.0,18.0,15.0,36.18,89.27,31.88,18.16,2.65,-0.88,1.47,,,,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,26.498573,29.156467
2020.0,7.0,18.0,16.0,31.21,106.84,29.99,18.01,1.48,-0.6,1.13,,,,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,25.460024,29.156467
2020.0,7.0,18.0,17.0,26.25,124.42,30.85,17.86,0.3,-0.33,0.8,,,,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,24.866875,29.156467
2020.0,7.0,18.0,18.0,21.28,141.99,29.64,17.71,-0.88,-0.06,0.47,,,,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,24.866875,28.180735
2020.0,7.0,18.0,19.0,30.39,113.29,28.71,17.24,0.55,-0.7,0.75,,,,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,24.866875,26.675724
2020.0,7.0,18.0,20.0,39.51,84.59,29.33,16.78,1.97,-1.33,1.03,,,,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,24.114878,24.651476
2020.0,7.0,18.0,21.0,48.62,55.88,28.32,16.31,3.4,-1.97,1.32,,,,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,26.293478,24.651476
2020.0,7.0,18.0,22.0,48.52,55.34,27.75,16.01,3.11,-1.71,1.25,,,,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,26.293478,23.290642
2020.0,7.0,18.0,23.0,48.41,54.81,26.8,15.72,2.81,-1.45,1.19,,,,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,26.293478,22.087887
2020.0,11.0,3.0,0.0,113.11,22.44,30.71,5.97,2.25,-1.02,-0.03,,,,0.0,1.0,-0.5000000000000004,0.8660254037844384,22.105711,55.667774
2020.0,11.0,3.0,1.0,110.51,25.97,30.62,6.27,1.34,-0.96,-0.26,,,,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,22.236422,58.579372
2020.0,11.0,3.0,2.0,107.91,29.5,30.89,6.57,0.44,-0.9,-0.49,,,,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,22.236422,58.579372
2020.0,11.0,3.0,3.0,105.31,33.03,31.65,6.87,-0.46,-0.83,-0.72,,,,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,21.385109,59.31039
2020.0,11.0,3.0,4.0,124.54,33.62,31.92,6.88,1.02,-1.93,-0.69,,,,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,30.925678,60.172
2020.0,11.0,3.0,5.0,143.78,34.22,31.23,6.88,2.51,-3.03,-0.67,,,,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,34.647808,60.591003
2020.0,11.0,3.0,6.0,163.01,34.81,31.4,6.88,4.0,-4.13,-0.64,,,,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,49.95233,57.8487
2020.0,11.0,3.0,7.0,163.9,32.57,30.67,6.54,3.99,-3.56,-0.85,,1.29,,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,52.24935,44.579548
2020.0,11.0,3.0,8.0,164.79,30.34,31.46,6.2,3.97,-2.99,-1.06,,,,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,52.24935,43.406406
2020.0,11.0,3.0,9.0,165.68,28.1,32.15,5.85,3.96,-2.43,-1.27,,,,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,52.943085,42.619328
2020.0,11.0,3.0,10.0,153.34,37.05,32.27,6.38,3.57,-2.62,-1.67,,,,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,49.821133,42.636715
2020.0,11.0,3.0,11.0,140.99,46.0,32.07,6.9,3.18,-2.82,-2.06,,,,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,47.34481,43.486042
2020.0,11.0,3.0,12.0,128.65,54.95,31.66,7.42,2.78,-3.01,-2.46,,,,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,38.91025,59.17612
2020.0,11.0,3.0,13.0,136.53,44.72,30.28,8.04,2.66,-2.35,-2.74,,,,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,21.863863,78.12469
2020.0,11.0,3.0,14.0,144.4,34.49,29.85,8.67,2.53,-1.69,-3.02,,,,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,21.863863,86.714035
2020.0,11.0,3.0,15.0,152.27,24.27,29.94,9.29,2.4,-1.03,-3.31,,,,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,21.863863,87.596405
2020.0,11.0,3.0,16.0,131.24,23.83,31.04,9.7,2.06,-1.02,-2.64,,,,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,21.863863,84.0569
2020.0,11.0,3.0,17.0,110.2,23.39,29.66,10.12,1.72,-1.01,-1.97,,,,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,21.863863,80.2597
2020.0,11.0,3.0,18.0,89.17,22.95,23.3,10.53,1.38,-1.0,-1.3,,,,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,21.863863,70.704895
2020.0,11.0,3.0,19.0,92.33,23.67,27.51,10.24,1.66,-2.32,-1.46,,,,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,21.863863,68.81271
2020.0,11.0,3.0,20.0,95.49,24.39,28.79,9.95,1.94,-3.64,-1.61,,,,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,22.105711,65.325745
2020.0,11.0,3.0,21.0,98.65,25.11,28.33,9.66,2.22,-4.96,-1.77,,,,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,22.105711,69.81399
2020.0,11.0,3.0,22.0,94.2,31.88,28.36,10.0,2.27,-4.22,-1.79,,,,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,22.105711,61.347153
2020.0,11.0,3.0,23.0,89.75,38.65,28.33,10.33,2.32,-3.47,-1.81,,,,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,22.105711,61.500328
2022.0,6.0,18.0,0.0,101.98,154.59,28.59,9.61,-2.29,1.28,0.14,,,,0.0,1.0,1.2246467991473532e-16,-1.0,23.465502,20.279102
2022.0,6.0,18.0,1.0,93.11,149.69,27.33,9.79,-1.39,0.98,0.29,,,,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,24.645077,21.350273
2022.0,6.0,18.0,2.0,84.25,144.78,26.4,9.96,-0.49,0.69,0.44,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,24.645077,21.350273
2022.0,6.0,18.0,3.0,75.38,139.87,29.13,10.14,0.41,0.39,0.6,,,,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,26.781824,21.350273
2022.0,6.0,18.0,4.0,66.81,125.37,28.91,9.71,0.61,0.01,0.98,,,,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,30.198515,21.099308
